REEMBOLSO;NOME DO PARLAMENTAR;ANO;SUBQUOTA TRANSLATED;FORNECEDOR;VALOR
7004460;PAULO TEIXEIRA;2020;Combustíveis e lubrificantes;AUTO POSTO DUQUE SALIM MALUF LTDA-07.846.558/0001-31;136,2
7003625;PAULO TEIXEIRA;2020;Combustíveis e lubrificantes;AUTO POSTO GRANERO LTDA-05.468.615/0001-60;140,02
7003651;PAULO TEIXEIRA;2020;Combustíveis e lubrificantes;AUTO POSTO SENA MADUREIRA LTDA-61.265.153/0001-55;140,7
6996737;PAULO TEIXEIRA;2020;Divulgação da atividade parlamentar;PEDRO GUSTAVO AUBERT-29.093.334/0001-39;5000
7006625;PAULO TEIXEIRA;2020;Divulgação da atividade parlamentar;F.Y.SAKAI-ME-08.422.103/0001-51;22000
6996726;PAULO TEIXEIRA;2020;Divulgação da atividade parlamentar;F.Y.SAKAI-ME-08.422.103/0001-51;22000
7004923;POLICIAL KATIA SASTRE;2020;Fornecimento de alimentação do parlamentar;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC-33.469.172/0016-44;29,65
7006664;POLICIAL KATIA SASTRE;2020;Combustíveis e lubrificantes;POSTO DE SER AUTO E COM DE COM-17.449.816/0001-08;100
7006536;POLICIAL KATIA SASTRE;2020;Combustíveis e lubrificantes;AUTO POSTO VISÃO LTDA-49.285.059/0001-62;109,49
7001047;POLICIAL KATIA SASTRE;2020;Combustíveis e lubrificantes;VIEGAS AUTO POSTO LTDA-01.458.172/0001-76;127,86
7000997;POLICIAL KATIA SASTRE;2020;Manutenção de escritório de apoio à atividade parlamentar;AMORETTO CAFES EXPRESSO LTDA-08.532.429/0001-31;856,1
7001947;POLICIAL KATIA SASTRE;2020;Locação ou fretamento de veículos automotores;UNIDAS SA-04.437.534/0014-55;1773,3
0;PR. MARCO FELICIANO;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;51,26
0;PR. MARCO FELICIANO;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;51,26
0;PR. MARCO FELICIANO;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;67,08
6994565;PR. MARCO FELICIANO;2020;Divulgação da atividade parlamentar;BRUNO FARIA BORGES-29.866.716/0001-58;5000
0;RENATA ABREU;2020;Serviços postais;CORREIOS - CARTA REGISTRADA COM AR-00.000.000/0000-07;14,2
0;RENATA ABREU;2020;Serviços postais;CORREIOS - CARTA REGISTRADA-00.000.000/0000-07;16,8
0;RENATA ABREU;2020;Serviços postais;CORREIOS - CARTA REGISTRADA-00.000.000/0000-07;25,2
0;RENATA ABREU;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;35,46
0;RENATA ABREU;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;38,43
7001482;RENATA ABREU;2020;Serviço de táxi, pedágio e estacionamento;CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR-04.088.208/0001-65;179,84
0;RENATA ABREU;2020;Serviços postais;CORREIOS - ENCOMENDA PAC-00.000.000/0000-07;239,44
7001464;RENATA ABREU;2020;Telefonia;VIVO-02.558.157/0001-62;1101,31
6997045;RENATA ABREU;2020;Divulgação da atividade parlamentar;RODRIGO SOARES-34.073.796/0001-24;1200
6997049;RENATA ABREU;2020;Combustíveis e lubrificantes;FORMULA I AUTO POSTO LTDA-08.604.665/0001-16;1617,62
7002032;RENATA ABREU;2020;Combustíveis e lubrificantes;FORMULA I AUTO POSTO LTDA-08.604.665/0001-16;2056,68
6997097;RENATA ABREU;2020;Divulgação da atividade parlamentar;MARIANA RIBEIRO-27.202.223/0001-98;4000
6997046;RENATA ABREU;2020;Divulgação da atividade parlamentar;PRISCILA CONCEIÇÃO ANDRADE DE OLIVEIRA 01791101100-30.066.843/0001-51;5000
0;RICARDO IZAR;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;35,46
0;RICARDO IZAR;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;38,43
0;RICARDO IZAR;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;126,81
0;RICARDO IZAR;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;143,04
0;ROBERTO ALVES;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;31,07
7004471;ROBERTO ALVES;2020;Consultorias, pesquisas e trabalhos técnicos;RONALDO L. SARTORIO SOCIEDADE INDIVIDUAL DE ADVOCACIA-29.269.246/0001-45;3000
6999241;ROBERTO ALVES;2020;Combustíveis e lubrificantes;AUTO POSTO 2002 DE CAMPINAS LTDA-01.257.449/0001-00;3500
6999108;ROBERTO ALVES;2020;Consultorias, pesquisas e trabalhos técnicos;ANTONIO RODRIGO MACHADO ADVOCACIA ASSOCIADA-20.216.359/0001-08;10000
0;ROBERTO DE LUCENA;2020;Serviços postais;CORREIOS - TELEGRAMA-00.000.000/0000-07;11,85
0;ROBERTO DE LUCENA;2020;Serviços postais;CORREIOS - TELEGRAMA COM CONFIRMAÇÃO-00.000.000/0000-07;18,71
0;ROBERTO DE LUCENA;2020;Serviços postais;CORREIOS - TELEGRAMA COM CONFIRMAÇÃO-00.000.000/0000-07;18,71
0;ROBERTO DE LUCENA;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;35,46
0;ROBERTO DE LUCENA;2020;Serviços postais;CORREIOS - TELEGRAMA COM CONFIRMAÇÃO-00.000.000/0000-07;37,42
0;ROBERTO DE LUCENA;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;66
0;ROBERTO DE LUCENA;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;124,52
0;ROBERTO DE LUCENA;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;158,85
6997455;ROBERTO DE LUCENA;2020;Manutenção de escritório de apoio à atividade parlamentar;AMORETTO CAFES EXPRESSO LTDA-08.532.429/0001-31;654,6
7004109;ROBERTO DE LUCENA;2020;Manutenção de escritório de apoio à atividade parlamentar;WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME-12.132.854/0001-00;760,3
6997474;ROBERTO DE LUCENA;2020;Manutenção de escritório de apoio à atividade parlamentar;TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME-11.521.613/0001-90;900
1723386;ROBERTO DE LUCENA;2020;Emissão bilhete aéreo;Cia Aérea - AZUL-09.296.295/0001-60;1069,35
1723417;ROBERTO DE LUCENA;2020;Emissão bilhete aéreo;Cia Aérea - AZUL-09.296.295/0001-60;1155,57
6997459;ROBERTO DE LUCENA;2020;Divulgação da atividade parlamentar;FOCOH COMUNICAÇÃO LTDA-14.590.588/0001-95;1400
7002732;ROBERTO DE LUCENA;2020;Divulgação da atividade parlamentar;EMPRESA JORNALISTICA E EDITORIAL NOVA ALIANCA Shttps://app.b-66.656.174/0001-15;1500
1723467;ROBERTO DE LUCENA;2020;Emissão bilhete aéreo;Cia Aérea - AZUL-09.296.295/0001-60;3083,92
6999037;ROBERTO DE LUCENA;2020;Divulgação da atividade parlamentar;2HC SOLUCOES INTEGRADAS LTDA-29.100.347/0001-98;7000
0;RODRIGO AGOSTINHO;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL COM AR-00.000.000/0000-07;41,81
0;RODRIGO AGOSTINHO;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL COM AR-00.000.000/0000-07;41,81
7007325;RODRIGO AGOSTINHO;2020;Serviço de táxi, pedágio e estacionamento;CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR-04.088.208/0001-65;55,3
0;RODRIGO AGOSTINHO;2020;Serviços postais;CORREIOS - CARTA REGISTRADA COM AR-00.000.000/0000-07;59
0;RODRIGO AGOSTINHO;2020;Serviços postais;CORREIOS - CARTA REGISTRADA COM AR-00.000.000/0000-07;78,85
7008520;RODRIGO AGOSTINHO;2020;Manutenção de escritório de apoio à atividade parlamentar;DEPARTAMENTO DE AGUA E ESGOTO DE BAURU-46.139.952/0001-91;88,97
6994022;RODRIGO AGOSTINHO;2020;Manutenção de escritório de apoio à atividade parlamentar;COMPANHIA PAULISTA DE FORÇA E LUZ-33.050.196/0001-88;123,09
7004243;RODRIGO AGOSTINHO;2020;Locação ou fretamento de veículos automotores;MOVIDA LOCAÇÃO DE VEÍCULOS S.A-07.976.147/0064-44;1976,02
0;ROSANA VALLE;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;92,68
0;ROSANA VALLE;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;187,75
0;ROSANA VALLE;2020;Serviços postais;CORREIOS - ENCOMENDA PAC-00.000.000/0000-07;287,83
0;ROSANA VALLE;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;529,39
0;RUI FALCÃO;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL-00.000.000/0000-07;40,14
7002117;RUI FALCÃO;2020;Combustíveis e lubrificantes;CENTRO AUTOMOTIVO R 2 REQUINTE LTDA-12.984.862/0001-85;50
7002113;RUI FALCÃO;2020;Combustíveis e lubrificantes;AUTO POSTO GUAIRACA LT-43.234.889/0001-84;100
7002112;RUI FALCÃO;2020;Combustíveis e lubrificantes;POSTO DE SERVICOS NATALIA LTDA-06.124.220/0001-03;100
7002107;RUI FALCÃO;2020;Combustíveis e lubrificantes;AUTO POSTO NOBRE LT-61.296.737/0001-98;100
7002104;RUI FALCÃO;2020;Combustíveis e lubrificantes;AUTO POSTO AERO MARTE LT-43.299.650/0001-92;100
7002101;RUI FALCÃO;2020;Combustíveis e lubrificantes;AUTO POSTO NOBRE LT-61.296.737/0001-98;100
7002097;RUI FALCÃO;2020;Combustíveis e lubrificantes;AUTO POSTO NOBRE LT-61.296.737/0001-98;100
7002092;RUI FALCÃO;2020;Combustíveis e lubrificantes;FUKUYA KANEMOTO e CIA LTDA-60.742.913/0001-05;124,01
7002088;RUI FALCÃO;2020;Combustíveis e lubrificantes;CENTRO AUTOMOTIVO ELOS DE OURO LTDA-14.530.805/0001-51;136,87
7002131;RUI FALCÃO;2020;Manutenção de escritório de apoio à atividade parlamentar;ENEL-61.695.227/0001-93;183,38
6993396;RUI FALCÃO;2020;Manutenção de escritório de apoio à atividade parlamentar;FORM BENS ADMINISTRAÇÃO E ASSESSORIA LTDA-09.653.319/0001-90;2450
6996522;SÂMIA BOMFIM;2020;Divulgação da atividade parlamentar;ALINE CRISTINA SILVA DE OLIVEIRA-18.486.619/0001-13;2000
6996544;SÂMIA BOMFIM;2020;Serviço de segurança prestado por empresa especializada;Maria Zeneide da Silva Lima Cardoso ME-15.751.211/0001-33;8250
7000464;SÂMIA BOMFIM;2020;Divulgação da atividade parlamentar;EVAG COMUNICAÇÃO E TECNOLOGIA LTDA-15.705.697/0001-73;10000
6996500;SÂMIA BOMFIM;2020;Divulgação da atividade parlamentar;GRAFICA CROMOCOLLOR INDUSTRIA LTDA-09.181.015/0001-78;20551
7005292;SAMUEL MOREIRA;2020;Fornecimento de alimentação do parlamentar;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC-33.469.172/0016-44;65
7003318;SAMUEL MOREIRA;2020;Divulgação da atividade parlamentar;LOCAWEB SERVICOS DE INTERNET S.A.-02.351.877/0001-52;105,58
7004674;SAMUEL MOREIRA;2020;Combustíveis e lubrificantes;AUTO POSTO JUREMA LTDA-61.716.510/0001-54;122
7006270;SAMUEL MOREIRA;2020;Combustíveis e lubrificantes;AUTO POSTO SAVEIROS EIRELI-59.443.739/0001-10;133,04
7005195;SAMUEL MOREIRA;2020;Combustíveis e lubrificantes;AUTO POSTO JARDIM DAS BANDEIRAS LT-62.721.204/0001-79;143
7006717;SAMUEL MOREIRA;2020;Combustíveis e lubrificantes;RACER AUTO POSTO LTDA.-61.343.695/0001-07;152
7004584;SAMUEL MOREIRA;2020;Combustíveis e lubrificantes;CENTRO AUTOMOTIVO MOREIRA GUIMARAES LTDA-17.839.725/0001-70;164,33
7006238;SAMUEL MOREIRA;2020;Combustíveis e lubrificantes;MEL SERVICOS AUTOMOTIVOS LT-70.939.582/0001-51;165,73
7005079;SAMUEL MOREIRA;2020;Combustíveis e lubrificantes;POSTO DA TORRE EIRELI - EPP-04.473.193/0001-59;200
7002082;SAMUEL MOREIRA;2020;Serviço de táxi, pedágio e estacionamento;CENTRAL PARK DE ESTACIONAMENTOS-10.490.515/0001-70;315
7006762;SAMUEL MOREIRA;2020;Telefonia;VIVO TELEFONICA BRASIL S.A.-02.558.157/0001-62;436,18
0;SAMUEL MOREIRA;2020;Serviços postais;CORREIOS - ENCOMENDA PAC-00.000.000/0000-07;767,29
7004441;SAMUEL MOREIRA;2020;Manutenção de escritório de apoio à atividade parlamentar;ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMÁTICA LTDA-EPP-22.392.165/0001-99;1375
7002125;SAMUEL MOREIRA;2020;Locação ou fretamento de veículos automotores;VILA RICA PARK LOCAÇÃO DE VEÍCULOS LTDA.-60.011.343/0001-83;4100
6999076;SAMUEL MOREIRA;2020;Manutenção de escritório de apoio à atividade parlamentar;Captiva Empreendimentos e Participações Ltda-04.040.584/0001-80;5600
7006704;SAMUEL MOREIRA;2020;Divulgação da atividade parlamentar;fator F inteligencia em comunicação ltda-05.527.558/0001-43;13000
7000852;TABATA AMARAL;2020;Serviço de táxi, pedágio e estacionamento;UBER DO BRASIL TECNOLOGIA LTDA.-17.895.646/0001-87;14,97
0;TABATA AMARAL;2020;Serviços postais;CORREIOS - CARTA REGISTRADA COM AR-00.000.000/0000-07;15,55
7000855;TABATA AMARAL;2020;Serviço de táxi, pedágio e estacionamento;UBER DO BRASIL TECNOLOGIA LTDA.-17.895.646/0001-87;16,68
7000865;TABATA AMARAL;2020;Serviço de táxi, pedágio e estacionamento;UBER DO BRASIL TECNOLOGIA LTDA.-17.895.646/0001-87;22,83
7000858;TABATA AMARAL;2020;Serviço de táxi, pedágio e estacionamento;UBER DO BRASIL TECNOLOGIA LTDA.-17.895.646/0001-87;26,31
7000864;TABATA AMARAL;2020;Serviço de táxi, pedágio e estacionamento;UBER DO BRASIL TECNOLOGIA LTDA.-17.895.646/0001-87;75,45
7003586;TIRIRICA;2020;Combustíveis e lubrificantes;AUTO POSTO CINCO ESTRELAS LTDA-00.692.418/0001-07;171,7
7001440;TIRIRICA;2020;Combustíveis e lubrificantes;POSTO SIA 3 LTDA-02.040.344/0001-50;227,14
7001613;TIRIRICA;2020;Telefonia;Claro S.A-40.432.544/0440-04;493,45
7007661;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;FIRENZE PAES E DOCES EIRELI-53.251.930/0001-84;10,4
7007648;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;GRAN ROMA COMERCIO DE ALIMENTOS LTDA-01.836.357/0013-00;10,45
7007684;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;R&K COMERCIO DE PRODUTOS ALIMENTÍCIOS-30.269.407/0001-80;14,3
7007589;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;PAES E DOCES ALTO DA BELA VISTA LTDA.-48.712.210/0001-39;15
7005962;VANDERLEI MACRIS;2020;Manutenção de escritório de apoio à atividade parlamentar;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA-43.283.811/0068-67;19,9
7007689;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;RODOSNACK SAO CARLOS RESTAURANTE E LANCHONETE LTDA-22.683.792/0001-89;20,3
7007566;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;AGENOR RIBEIRO JUNIOR HAMBURGUERIA-27.330.616/0001-87;29,5
7006282;VANDERLEI MACRIS;2020;Serviço de táxi, pedágio e estacionamento;SINPETAXI-00.031.708/0001-00;35
7007674;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;BODEGA RESTAURANTE E BAR LTDA-48.873.376/0001-37;35,9
7007637;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;PIMENTA VERDE ALIMENTOS LTDA-09.060.964/0103-24;36,94
7006274;VANDERLEI MACRIS;2020;Serviço de táxi, pedágio e estacionamento;SINPETAXI-00.031.708/0001-00;52
7007577;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;ACADEMIA DA GULA DOCES E SALGADOS LTDA ME-65.883.480/0001-21;61,3
7003794;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA-00.306.597/0031-12;70
7005417;VANDERLEI MACRIS;2020;Serviços postais;MUCKE & FERNANDES LTDA-96.504.246/0001-70;72,3
7005426;VANDERLEI MACRIS;2020;Manutenção de escritório de apoio à atividade parlamentar;DEPARTAMENTO DE AGUA E ESGOTO-46.755.690/0001-90;73,08
7006080;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;AUTO POSTO AURORA II LTDA-18.508.677/0001-09;80
7005928;VANDERLEI MACRIS;2020;Manutenção de escritório de apoio à atividade parlamentar;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA-43.283.811/0068-67;82,4
7006026;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;POSTO DE GASOLINA PIRAQUARA LTDA-61.720.579/0001-51;84,02
7007597;VANDERLEI MACRIS;2020;Fornecimento de alimentação do parlamentar;BANANA BOAT BAR E LANCHES LT-43.386.903/0001-65;90
7006124;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;CENTRO AUTOMOTIVO BARRACUDA LTDA-10.214.800/0001-69;100
7005990;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;POSTO DE GASOLINA PIRAQUARA LTDA-61.720.579/0001-51;133,99
7006109;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;AUTO POSTO MARLICE LT-49.920.465/0001-50;140
7006061;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;POSTO DE GASOLINA PIRAQUARA LTDA-61.720.579/0001-51;154,04
7006006;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;POSTO DE GASOLINA PIRAQUARA LTDA-61.720.579/0001-51;170,02
7006043;VANDERLEI MACRIS;2020;Combustíveis e lubrificantes;PARAKI AUTO POSTO LTDA-61.742.623/0001-24;199,75
6995722;VANDERLEI MACRIS;2020;Serviço de táxi, pedágio e estacionamento;CENTRAL PARK DE ESTACIONAMENTOS-10.490.515/0001-70;315
6995719;VANDERLEI MACRIS;2020;Serviço de táxi, pedágio e estacionamento;CENTRAL PARK DE ESTACIONAMENTOS-10.490.515/0001-70;315
6995715;VANDERLEI MACRIS;2020;Serviço de táxi, pedágio e estacionamento;CENTRAL PARK DE ESTACIONAMENTOS-10.490.515/0001-70;315
7005461;VANDERLEI MACRIS;2020;Manutenção de escritório de apoio à atividade parlamentar;SOLARYS SOLUCOES DIGITAIS LTDA-08.648.207/0001-89;670
7005952;VANDERLEI MACRIS;2020;Manutenção de escritório de apoio à atividade parlamentar;Papelaria Magistral Ltda-61.585.956/0001-97;828
6995712;VANDERLEI MACRIS;2020;Manutenção de escritório de apoio à atividade parlamentar;CONDOMINIO IBIRAPUERA CENTRAL PARK-54.069.729/0001-43;1168,75
7004760;VANDERLEI MACRIS;2020;Manutenção de escritório de apoio à atividade parlamentar;WALTER CHAZANAS-885.479.228-49;2950
7004557;VANDERLEI MACRIS;2020;Manutenção de escritório de apoio à atividade parlamentar;MARCOS DOMINGOS SANTAROSA-017.405.198-09;3500
7004089;VANDERLEI MACRIS;2020;Divulgação da atividade parlamentar;ARIEL THIAGO FERREIRA 22680903889-32.941.943/0001-05;5900
0;VICENTINHO;2020;Serviços postais;CORREIOS - SEDEX CONVENCIONAL COM AR-00.000.000/0000-07;79,54
0;VICENTINHO;2020;Serviços postais;CORREIOS - ENCOMENDA PAC-00.000.000/0000-07;170,01
6997360;VICENTINHO;2020;Manutenção de escritório de apoio à atividade parlamentar;WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME-12.132.854/0001-00;371
7002093;VINICIUS CARVALHO;2020;Serviços postais;ISABEL DE F TAYETTI & CIA LTDA EPP-66.493.842/0001-30;61,35
7003931;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO MARQUES DE S VICENTE LT-59.720.649/0001-20;62,95
7002014;VINICIUS CARVALHO;2020;Manutenção de escritório de apoio à atividade parlamentar;DEPARTAMENTO DE AGUA E ESGOTO DE BAURU-46.139.952/0001-91;67,12
7002382;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;ALTERNATIVA AUTO POSTO LTDA-44.313.815/0001-04;84,99
7002389;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;POSTO RODOSERV LT-01.072.194/0001-01;105,07
7002333;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;POSTO E SERVICOS TIGRAO DA DUTRA LTDA-07.543.502/0001-08;120
7002361;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;REDE LK DE POSTOS LTDA-01.820.806/0002-70;122,02
7002362;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;REDE LK DE POSTOS LTDA-01.820.806/0002-70;143,06
7002330;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;LUSAN COM DE COMBUSTIVEIS LT-48.202.758/0001-39;147
7002320;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;LUSAN COM DE COMBUSTIVEIS LT-48.202.758/0001-39;148
6999957;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;GABIRA HOTEL EIRELI ME-28.934.394/0001-74;149
6999950;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;GABIRA HOTEL EIRELI ME-28.934.394/0001-74;149
6999948;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;GABIRA HOTEL EIRELI ME-28.934.394/0001-74;149
7002035;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;HOTEL GRAN VALLE-04.137.233/0001-91;150
7002033;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;HOTEL GRAN VALLE-04.137.233/0001-91;150
7002025;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;HOTEL GRAN VALLE-04.137.233/0001-91;150
7002363;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;REDE LK DE POSTOS LTDA-01.820.806/0002-70;150,01
6999965;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;GARDEN HOTELS EMPREENDIMENTOS LTDA-04.782.457/0001-56;158,1
7002318;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;LUSAN COM DE COMBUSTIVEIS LT-48.202.758/0001-39;165,72
7002359;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;REDE LK DE POSTOS LTDA-01.820.806/0002-70;167,03
6999941;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;BCA TURISMO E HOTELARIA LTDA-10.946.537/0001-00;170
6999936;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;BCA TURISMO E HOTELARIA LTDA-10.946.537/0001-00;170
6999933;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;BCA TURISMO E HOTELARIA LTDA-10.946.537/0001-00;170
7002344;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;LUSAN COM DE COMBUSTIVEIS LT-48.202.758/0001-39;176,03
7002348;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;POSTO ARCO IRIS DE LORENA LTDA-01.186.408/0001-62;185,03
6994238;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;CARREFOUR COMERCIO E INDUSTRIA LTDA-45.543.915/0289-49;193
7002356;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;VITTORIO PACCHIAROTTI COMERCIO DE COMBUSTIVEIS EI-47.993.050/0001-80;193,04
7002381;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO CRISTAL DE MARILIA LTDA-05.944.364/0001-43;230,02
7002353;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;ALTERNATIVA AUTO POSTO LTDA-44.313.815/0001-04;232,55
7002369;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO CASTILHO DE IEPE LT-57.962.458/0001-49;237
7003923;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO DUQUE LAPA LTDA ME-07.846.576/0001-13;249,03
7002377;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO ZEPA PRIMAVERA LTDA-17.161.346/0001-74;265,08
6994230;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;ENZO ITAIPAVA LTDA-01.904.245/0001-06;266,22
6999930;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;POUSADA HOTEIS LTDA-47.405.980/0001-76;275
6999926;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;POUSADA HOTEIS LTDA-47.405.980/0001-76;275
7000978;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;HOSPEDARIA ELEGANCE LTDA-22.679.060/0001-15;299
7000974;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;HOSPEDARIA ELEGANCE LTDA-22.679.060/0001-15;299
7000970;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;HOSPEDARIA ELEGANCE LTDA-22.679.060/0001-15;299
7002746;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;AZ CONTROLLER CONSULTORIA ECONOMICA EIRELI-33.228.798/0001-82;335
7002384;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO ALAMEDA LTDA-04.057.660/0001-60;338,34
7002379;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO RODEIO BARRETOS LTDA-64.584.972/0001-53;344,36
7002374;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA-01.077.010/0009-45;358,03
6998881;VINICIUS CARVALHO;2020;Telefonia;Claro S.A-40.432.544/0001-47;361,32
7002371;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO AVENIDA DE AVARE-31.250.324/0001-01;379,99
6999963;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;FERNANDO CARVALHO RIBEIRO FILHO - EPP-47.249.370/0001-20;390
7002323;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;POSTO RODOSERV STAR LTDA-04.972.262/0001-79;393,4
7002327;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;AUTO POSTO VILA SAO PAULO LTDA ME-08.425.042/0001-86;425,01
7002365;VINICIUS CARVALHO;2020;Combustíveis e lubrificantes;FRANCO AUTO POSTO BURITAMA EIRELI-14.115.499/0001-97;430
6995566;VINICIUS CARVALHO;2020;Serviço de táxi, pedágio e estacionamento;CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR-04.088.208/0001-65;1182,51
6998824;VINICIUS CARVALHO;2020;Hospedagem ,exceto do parlamentar no distrito federal;H.B HOTELS - ADM-11.507.791/0001-67;1275
