gid,UF,nome,Censo,PIB,pop,classe,desemprego,pop_sanea,expec_vida,pobreza,IDH,urbaniz,dens_pop_urbana
5217,SANTA CATARINA,Bom Jesus do Oeste,2010,27839.12890625,2065,2,8,75.9464304817369,78.4,0.8,773,,
5218,SANTA CATARINA,Bom Retiro,2010,116169.546875,8594,2,7.7,73.6468649404173,78.3,0.9,770,,
5214,SANTA CATARINA,Bombinhas,2010,178943.96875,13695,2,5.8,74.0038759715961,80,1.8,779,,
5219,SANTA CATARINA,Botuverá,2010,80997.3125,4345,2,8.2,73.8123266044973,78.1,1.8,777,,
5220,SANTA CATARINA,Braço do Norte,2010,502818.3125,29317,2,7,77.347921714977,78.3,0.9,767,,
5221,SANTA CATARINA,Braço do Trombudo,2010,84426.15625,3419,3,5.8,73.6813970179608,80.5,1.6,780,,
5222,SANTA CATARINA,Brunópolis,2010,41448.7890625,2943,2,6.7,75.0773977932474,80.3,2.1,777,,
5223,SANTA CATARINA,Brusque,2010,2431683.25,102280,3,6.5,75.8775307524623,79.3,0.8,773,,
5247,SANTA CATARINA,Caçador,2010,1308290.75,70720,2,7.6,76.1742067810775,78.9,2.6,780,,
5248,SANTA CATARINA,Caibi,2010,100527.7578125,6392,2,5.9,77.4224194060268,79,0.8,776,,
5249,SANTA CATARINA,Calmon,2010,41113.1015625,4265,2,8.1,76.2353846515495,79.7,2.2,772,,
5250,SANTA CATARINA,Camboriú,2010,445473.53125,57793,1,8.1,74.5657054775132,78.8,1.9,780,,
5252,SANTA CATARINA,Campo Alegre,2010,169965.046875,11713,2,6.5,73.6188032951559,78.3,2.4,777,,
5253,SANTA CATARINA,Campo Belo do Sul,2010,95864.1484375,8212,2,7.3,74.4136468982337,79.3,2.6,774,,
5254,SANTA CATARINA,Campo Erê,2010,187628.90625,9737,2,6.5,74.1193252796145,78.6,1.1,779,,
5255,SANTA CATARINA,Campos Novos,2010,792458.9375,29133,3,7.4,74.2807515567216,79.9,0.8,772,,
5256,SANTA CATARINA,Canelinha,2010,101460,10168,2,7.2,75.6717636492639,80.2,1.6,777,,
5257,SANTA CATARINA,Canoinhas,2010,870443.8125,54645,2,7,77.3106063864072,80,0.9,772,,
5251,SANTA CATARINA,Capão Alto,2010,47479.2578125,3358,2,8,74.9053329416393,78.3,2.1,774,,
5258,SANTA CATARINA,Capinzal,2010,579022.8125,18996,3,6,75.2943395283195,79.1,2.4,768,,
5259,SANTA CATARINA,Capivari de Baixo,2010,254304.703125,21059,2,5.7,77.2846956070179,79.9,1.1,778,,
5260,SANTA CATARINA,Catanduvas,2010,236723.953125,9119,3,5.5,76.2067170597173,78.8,1.2,770,,
5187,SANTA CATARINA,Caxambu do Sul,2010,55876.828125,4963,2,7,76.2320652071075,79.6,2.7,781,,
5188,SANTA CATARINA,Celso Ramos,2010,32284.01757812,2720,2,5.4,77.2666392191817,79.9,2.7,772,,
5189,SANTA CATARINA,Cerro Negro,2010,29764.57421875,4045,1,8.1,74.1361754071869,78.8,2.6,777,,
5265,SANTA CATARINA,Chapadão do Lageado,2010,47381.171875,2882,2,5.9,76.3690318697562,78.3,2.3,767,,
5266,SANTA CATARINA,Chapecó,2010,4348897.5,174187,3,5.5,75.0452805647913,78.7,1.7,775,,
5267,SANTA CATARINA,Cocal do Sul,2010,312452.71875,15229,2,6.8,74.1642914643563,78.3,1.8,776,,
5268,SANTA CATARINA,Concórdia,2010,1650183.625,70393,3,6.8,73.6188518091128,80.4,1.9,777,,
5269,SANTA CATARINA,Cordilheira Alta,2010,128883.09375,3531,3,6.6,74.3105597335189,79.6,1.6,774,,
5270,SANTA CATARINA,Coronel Freitas,2010,165294.203125,10520,2,6.6,74.2293925651029,79.9,1.6,778,,
5271,SANTA CATARINA,Coronel Martins,2010,32803.5703125,2583,2,6.5,77.216241609431,79.4,1.3,768,,
5273,SANTA CATARINA,Correia Pinto,2010,343976.8125,14842,3,7.8,74.2886339641656,80.8,1.8,777,,
5272,SANTA CATARINA,Corupá,2010,201837.359375,13380,2,7.5,77.3679740045197,80.6,1,768,,
5274,SANTA CATARINA,Criciúma,2010,3190218.25,188557,2,5.8,75.2141123983145,80.2,2.5,776,,
5275,SANTA CATARINA,Cunha Porã,2010,231428.96875,11079,2,6.5,74.2094961914145,79.5,1.6,775,,
5276,SANTA CATARINA,Cunhataí,2010,23290.72070312,1948,2,5.9,76.0414220574646,80.5,1.2,776,,
5277,SANTA CATARINA,Curitibanos,2010,541725.9375,39045,2,7.3,75.7965889675205,79.7,1.4,768,,
5278,SANTA CATARINA,Descanso,2010,135342.984375,8898,2,7.3,75.5717996608361,78,2.1,771,,
5279,SANTA CATARINA,Dionísio Cerqueira,2010,256138.703125,15399,2,5.9,75.6319944689737,79.6,1.1,780,,
5280,SANTA CATARINA,Dona Emma,2010,46140.10546875,3583,2,5.7,75.0005971294021,79.5,1.9,777,,
5281,SANTA CATARINA,Doutor Pedrinho,2010,38462.61328125,3432,2,5.9,74.8481714089993,80.9,2.5,780,,
5282,SANTA CATARINA,Entre Rios,2010,23694.78710938,3104,1,6.7,77.0106246534411,78.1,2.2,771,,
5283,SANTA CATARINA,Ermo,2010,40582.9296875,1857,2,5.5,74.6539447527396,80.7,1.3,776,,
5284,SANTA CATARINA,Erval Velho,2010,55751.59375,4195,2,7.5,75.304594314375,78,2.4,773,,
5285,SANTA CATARINA,Faxinal dos Guedes,2010,209834.78125,10585,2,7.5,74.8808154971862,77.9,1.9,768,,
5286,SANTA CATARINA,Flor do Sertão,2010,18362.84179688,1700,2,5.7,75.6100603106442,79.9,2.4,777,,
5287,SANTA CATARINA,Florianópolis,2010,8287890,408161,2,6.9,75.9292783842327,79.5,1.7,780,,
5288,SANTA CATARINA,Formosa do Sul,2010,33405.02734375,2683,2,8.3,76.0001666352025,78.5,1.2,775,,
5289,SANTA CATARINA,Forquilhinha,2010,524505.75,21928,3,6.3,75.7466968261112,79.1,2,778,,
5290,SANTA CATARINA,Fraiburgo,2010,505606.65625,36469,2,6.8,75.4243896201247,77.9,1,773,,
5296,SANTA CATARINA,Frei Rogério,2010,47779.5546875,2673,2,7.3,76.2687134174167,78.9,1.6,776,,
5297,SANTA CATARINA,Galvão,2010,52359.0625,3444,2,7.7,73.7105474580028,78.3,2.4,774,,
5298,SANTA CATARINA,Garopaba,2010,197513.6875,16710,2,7.2,76.3643974121987,79.6,2.3,778,,
5299,SANTA CATARINA,Garuva,2010,276213.59375,14281,2,7.3,76.4064477636286,79.4,0.7,779,,
5300,SANTA CATARINA,Gaspar,2010,1179397.125,55489,2,6.9,75.3936745562811,78.1,2.5,775,,
5301,SANTA CATARINA,Governador Celso Ramos,2010,117229.25,12704,1,8,74.4039821484083,80.6,1,778,,
5316,SANTA CATARINA,Grão Pará,2010,114630.8203125,6278,2,7.9,75.8609772931767,79.9,2.1,772,,
5317,SANTA CATARINA,Gravatal,2010,121639.0234375,10793,2,7.1,75.5711602208929,79.4,1.8,780,,
5318,SANTA CATARINA,Guabiruba,2010,360948.40625,17316,2,8.1,75.3339361638302,80.4,2.4,778,,
5319,SANTA CATARINA,Guaraciaba,2010,138945.046875,10857,2,6.1,75.9555032117171,79.5,1.4,780,,
5150,SANTA CATARINA,Guaramirim,2010,1326661.625,31910,3,6.2,73.777306640162,80.6,0.9,775,,
5320,SANTA CATARINA,Guarujá do Sul,2010,97872.625,4870,2,8.2,76.8569745747624,80.5,0.9,767,,
5321,SANTA CATARINA,Guatambú,2010,115245.6171875,4610,3,7.2,74.1006782852268,79.7,1.2,771,,
5322,SANTA CATARINA,Herval D'Oeste,2010,326972.25,19323,2,5.5,76.1036814143582,80.9,1.5,778,,
5323,SANTA CATARINA,Ibiam,2010,24587.53710938,2060,2,8.1,77.053591821243,79.7,1.6,769,,
5324,SANTA CATARINA,Ibicaré,2010,46735.234375,3458,2,6.7,75.1156143143336,79.5,1.7,775,,
5325,SANTA CATARINA,Ibirama,2010,210702.828125,17469,2,5.8,77.2029281976854,78.4,1.9,781,,
5326,SANTA CATARINA,Içara,2010,949617.0625,57103,2,6,76.6672321229606,80.4,1.6,771,,
5327,SANTA CATARINA,Ilhota,2010,119382.859375,12149,2,7.7,77.4468255923924,78.5,1.4,777,,
5328,SANTA CATARINA,Imaruí,2010,128429.40625,11677,2,6.7,76.5022749086835,79.9,2.7,775,,
5329,SANTA CATARINA,Imbituba,2010,946290.1875,38882,3,8,74.0635116793138,78.4,2.1,778,,
5330,SANTA CATARINA,Imbuia,2010,90478.6875,5738,2,6.1,76.4582000744166,79.1,1.2,767,,
5331,SANTA CATARINA,Indaial,2010,1083196.5,50917,2,5.7,77.2950722320801,78.6,1.1,774,,
5332,SANTA CATARINA,Iomerê,2010,41796.70703125,2643,2,5.5,73.9818182574443,78.8,2.3,774,,
5333,SANTA CATARINA,Ipira,2010,42986.97265625,4771,1,8,73.7600346417248,80,1,776,,
5334,SANTA CATARINA,Iporã do Oeste,2010,122880.65625,8405,2,7.8,75.0349270812556,78.1,1.9,768,,
5335,SANTA CATARINA,Ipuaçu,2010,96428.328125,6881,2,8.1,76.3248857796101,78.7,1.5,774,,
5336,SANTA CATARINA,Ipumirim,2010,186467.6875,7400,3,8.4,75.9763346850136,80.6,0.7,780,,
5337,SANTA CATARINA,Iraceminha,2010,60498.34765625,4328,2,6.5,77.0285612165472,80.1,1.9,780,,
5338,SANTA CATARINA,Irani,2010,106351.1875,9754,2,7.7,74.6941609062245,80.9,1.2,772,,
5339,SANTA CATARINA,Irati,2010,26966.81835938,2033,2,7.6,73.7687559733269,78,0.9,779,,
5340,SANTA CATARINA,Irineópolis,2010,186795.125,10748,2,6.1,74.7197946691233,78.2,1.8,773,,
5341,SANTA CATARINA,Itá,2010,187247.9375,6552,3,5.7,74.4434913257988,78.7,1.4,770,,
5342,SANTA CATARINA,Itaiópolis,2010,336894.96875,20551,2,6.1,75.178568683585,78.9,2,776,,
5343,SANTA CATARINA,Itajaí,2010,10870486,172081,4,7.5,74.5647807145596,80.2,2.5,768,,
5344,SANTA CATARINA,Itapema,2010,498226.28125,36629,2,7.3,77.4592872187868,78.2,1.6,776,,
5362,SANTA CATARINA,Itapiranga,2010,513060.09375,16015,3,6.5,75.8013863311617,80,1.7,773,,
5363,SANTA CATARINA,Itapoá,2010,136989.625,11489,2,8.1,76.0036297575227,79.6,2.5,770,,
5364,SANTA CATARINA,Ituporanga,2010,410706.5,21496,2,7.6,75.9059392680724,80.4,2.3,780,,
5365,SANTA CATARINA,Jaborá,2010,62235.21484375,4129,2,6,76.0573771215193,80.2,1.2,778,,
5366,SANTA CATARINA,Jacinto Machado,2010,181099.75,11051,2,7.2,74.0920084903248,78,2.6,776,,
5367,SANTA CATARINA,Jaguaruna,2010,197815.75,16418,2,7.8,75.0725872232403,80.6,1.1,773,,
5368,SANTA CATARINA,Jaraguá do Sul,2010,4697090,139017,3,5.5,76.0120154037265,78.1,1.6,768,,
5369,SANTA CATARINA,Jardinópolis,2010,23165.56445312,1881,2,6.7,75.141079763108,80,2.3,773,,
5370,SANTA CATARINA,Joaçaba,2010,851195.8125,25322,3,6.4,77.2374233200529,79.7,1.4,770,,
5371,SANTA CATARINA,Joinville,2010,13345175,497331,3,7.1,75.6611321779027,79.8,1.5,772,,
5372,SANTA CATARINA,José Boiteux,2010,50867.8984375,5054,2,7.7,77.3903996729274,78.4,1.6,777,,
5373,SANTA CATARINA,Jupiá,2010,28970.68554688,2185,2,5.5,74.3010438690215,80.7,1.9,768,,
5374,SANTA CATARINA,Lacerdópolis,2010,39482.30859375,2266,2,7.8,76.1627803242772,78.4,1.6,780,,
5375,SANTA CATARINA,Lages,2010,2376554.25,167805,2,5.8,73.620834835371,78.1,2,769,,
5376,SANTA CATARINA,Laguna,2010,442331.40625,51691,1,7,73.5636001937845,78.5,2.6,774,,
5377,SANTA CATARINA,Lajeado Grande,2010,28347.5234375,1485,2,5.8,77.5037011788889,78.7,2,776,,
5378,SANTA CATARINA,Laurentino,2010,140022.296875,5757,3,7,74.4641486254619,78,2.4,776,,
5379,SANTA CATARINA,Lauro Muller,2010,182674.4375,14173,2,8,75.9870921171084,78.5,1.9,778,,
5380,SANTA CATARINA,Lebon Régis,2010,126825.78125,12134,2,7.2,75.0845913290543,79,2.5,775,,
5381,SANTA CATARINA,Leoberto Leal,2010,57065.5078125,3674,2,7.9,77.2407634412723,79.4,2.6,777,,
5382,SANTA CATARINA,Lindóia do Sul,2010,102623.84375,4662,2,6.5,76.9568838307027,78.1,0.8,778,,
5383,SANTA CATARINA,Lontras,2010,111316.9609375,9660,2,8.3,75.2043839321255,80.7,1.2,776,,
5384,SANTA CATARINA,Luiz Alves,2010,207784.828125,9506,2,6,76.3534433301173,80.4,0.8,779,,
5385,SANTA CATARINA,Luzerna,2010,78719.4765625,5528,2,6.1,76.6367216376633,78.4,1.9,772,,
5386,SANTA CATARINA,Macieira,2010,27063.52929688,1787,2,6.4,76.5372513357515,79.3,1,777,,
5387,SANTA CATARINA,Mafra,2010,899691.5625,52933,2,7.9,74.9795217940743,78.8,2,781,,
5388,SANTA CATARINA,Major Gercino,2010,35983.98046875,2869,2,7,77.3337108199542,80.5,1.4,771,,
5389,SANTA CATARINA,Major Vieira,2010,126102.9140625,7675,2,7.5,75.2574729291156,79.2,2,771,,
5390,SANTA CATARINA,Maracajá,2010,120909.96875,6185,2,5.7,73.6153591546249,80.9,1.2,779,,
5391,SANTA CATARINA,Maravilha,2010,401694.09375,23099,2,7.1,74.6385820192659,78.4,2.7,768,,
5392,SANTA CATARINA,Marema,2010,33027.140625,2275,2,6.8,77.4741498411791,78.4,2.5,771,,
5393,SANTA CATARINA,Massaranduba,2010,258986.640625,14500,2,6.2,76.8850883852036,79,2.2,772,,
5394,SANTA CATARINA,Matos Costa,2010,27616.203125,2826,2,6.6,77.1745752504442,78.2,1.6,776,,
5395,SANTA CATARINA,Meleiro,2010,158156.390625,7063,3,7.5,74.8070186095661,78,2.2,769,,
5396,SANTA CATARINA,Mirim Doce,2010,62780.0703125,2583,3,5.7,74.541280515174,79.6,1.3,778,,
5397,SANTA CATARINA,Modelo,2010,48248.37109375,3862,2,7,74.7111064812773,78.1,1.7,769,,
5398,SANTA CATARINA,Mondaí,2010,267737.5,9515,3,5.6,75.6872145799432,79.8,2.6,776,,
5426,SANTA CATARINA,Monte Carlo,2010,94318.484375,9144,2,8.1,74.1457663505697,78.7,2.3,775,,
5427,SANTA CATARINA,Monte Castelo,2010,102350.7265625,8328,2,7.1,77.0150979519686,80.4,2.6,771,,
5428,SANTA CATARINA,Morro da Fumaça,2010,370818,16128,3,5.4,73.5784525845209,80.3,1.9,778,,
5429,SANTA CATARINA,Morro Grande,2010,71876.84375,2775,3,8.3,77.4414502193686,78.8,2,770,,
5430,SANTA CATARINA,Navegantes,2010,911398.5,57324,2,6.4,74.675848238724,80.3,1.8,770,,
5431,SANTA CATARINA,Nova Erechim,2010,60672.01171875,4381,2,6.6,74.2514246965687,80.8,1.6,775,,
5432,SANTA CATARINA,Nova Itaberaba,2010,61300.4765625,4222,2,7.6,74.0486542782982,78,0.9,773,,
5433,SANTA CATARINA,Nova Trento,2010,169361.8125,12025,2,8.3,76.9177695520243,79.7,1.1,772,,
5434,SANTA CATARINA,Nova Veneza,2010,399168.625,13177,3,5.4,73.6462943060717,80.4,0.8,778,,
5435,SANTA CATARINA,Novo Horizonte,2010,61519.921875,2954,2,6.2,76.5120421397804,80.8,1.3,780,,
5436,SANTA CATARINA,Orleans,2010,441775.65625,21731,2,6.6,76.4967888023801,80.2,2.3,772,,
5437,SANTA CATARINA,Otacílio Costa,2010,364577.8125,16587,2,7,77.3968108753926,78.1,2.2,774,,
5438,SANTA CATARINA,Ouro,2010,82298.9765625,7231,2,7.7,76.873515512283,78.1,2.2,779,,
5439,SANTA CATARINA,Ouro Verde,2010,63212.0859375,2179,3,7.4,75.1875390871211,80.2,0.8,777,,
5440,SANTA CATARINA,Paial,2010,20046.28125,1830,2,7.6,76.1265647561415,80.6,2.5,770,,
5441,SANTA CATARINA,Painel,2010,29384.24804688,2357,2,7.7,75.7046054752779,78.6,1,774,,
5442,SANTA CATARINA,Palhoça,2010,1693864.25,130878,2,7.7,75.3023758070279,79.6,1,772,,
5443,SANTA CATARINA,Palma Sola,2010,118605.6171875,8145,2,6.3,74.4959639120418,80.5,1.4,775,,
5444,SANTA CATARINA,Palmeira,2010,44152.43359375,2456,2,5.8,76.9219355321286,78.8,2.1,773,,
5445,SANTA CATARINA,Palmitos,2010,355737.84375,16596,2,5.9,75.446408835551,80.1,1.6,769,,
5446,SANTA CATARINA,Papanduva,2010,284224.75,17670,2,7.8,76.4172496496836,79,2.4,773,,
5447,SANTA CATARINA,Paraíso,2010,46444.15234375,4200,2,6.5,74.4919367121813,79.4,0.8,773,,
5448,SANTA CATARINA,Passo de Torres,2010,51858.28125,5690,1,7,77.0468070575902,80.6,2.3,778,,
5449,SANTA CATARINA,Passos Maia,2010,60104.18359375,4555,2,7.2,76.815393094294,78.8,1.7,779,,
5450,SANTA CATARINA,Paulo Lopes,2010,84931.421875,7255,2,7.8,73.8678105801488,77.9,2.7,772,,
5451,SANTA CATARINA,Pedras Grandes,2010,66016.4921875,4515,2,7.4,73.9375908538238,80.1,2.7,778,,
5452,SANTA CATARINA,Penha,2010,252274.234375,22263,2,5.9,76.6243320277098,79.5,2.7,769,,
5453,SANTA CATARINA,Peritiba,2010,46664.69921875,2977,2,7.8,76.6870091200986,78,1.7,770,,
5454,SANTA CATARINA,Petrolândia,2010,102293.9765625,6188,2,6.8,76.6038986816544,79.8,2.6,776,,
5456,SANTA CATARINA,Pinhalzinho,2010,397378.125,15692,3,7.4,76.3988160838182,80.3,0.9,773,,
5466,SANTA CATARINA,Pinheiro Preto,2010,68567,3048,3,6.4,74.7680989731358,78.3,1.6,774,,
5467,SANTA CATARINA,Piratuba,2010,71381.171875,4446,2,5.7,77.4684109715263,79.9,1,779,,
5468,SANTA CATARINA,Planalto Alegre,2010,29832.25390625,2767,2,6.2,76.7065594708386,79.5,1.1,775,,
5469,SANTA CATARINA,Pomerode,2010,729278.8125,26788,3,7.8,74.2860528322466,80.1,2,780,,
5470,SANTA CATARINA,Ponte Alta,2010,62066.015625,5228,2,7.8,76.7833918948177,80.9,1.9,781,,
5471,SANTA CATARINA,Ponte Alta do Norte,2010,56893.35546875,3677,2,7.4,74.5657180842641,80.6,1.2,774,,
5472,SANTA CATARINA,Ponte Serrada,2010,109785.2890625,11724,1,6.2,75.1490173430646,78.4,2.4,779,,
5473,SANTA CATARINA,Porto Belo,2010,413353.3125,14228,3,5.6,75.8798958388594,78.7,1.4,769,,
5474,SANTA CATARINA,Porto União,2010,281775.84375,33408,1,8.2,74.7540888411275,78.5,2.4,772,,
5475,SANTA CATARINA,Pouso Redondo,2010,237024.484375,14510,2,8.3,73.7985497684588,79.2,0.7,778,,
5476,SANTA CATARINA,Praia Grande,2010,79492.6875,7318,2,7.9,77.4849576457278,80.4,1.6,778,,
5477,SANTA CATARINA,Presidente Castello Branco,2010,22967.5390625,1779,2,6.4,77.3806551379547,77.9,1.6,772,,
5478,SANTA CATARINA,Presidente Getúlio,2010,276782.78125,14392,2,5.8,75.4789774898584,78.5,1.8,777,,
5479,SANTA CATARINA,Presidente Nereu,2010,34406.22265625,2324,2,6.7,75.5003661784465,78.9,1.6,769,,
5480,SANTA CATARINA,Princesa,2010,33004.6796875,2687,2,7.2,75.5985778335666,80.8,1.9,775,,
5481,SANTA CATARINA,Quilombo,2010,229696.15625,11259,2,7.2,76.1498018424993,78,1.7,778,,
5482,SANTA CATARINA,Rancho Queimado,2010,38830.9453125,2893,2,5.5,76.0665038813319,79.8,0.8,777,,
5483,SANTA CATARINA,Rio das Antas,2010,86345.3984375,6237,2,7.5,75.3164941940944,79.2,1.5,779,,
5485,SANTA CATARINA,Rio do Campo,2010,92486.703125,6135,2,7.6,76.7831486439577,79.9,2.6,776,,
5509,SANTA CATARINA,Rio do Oeste,2010,128651.765625,7033,2,7.4,76.7031876001711,80.4,2.3,772,,
5511,SANTA CATARINA,Rio do Sul,2010,1234667.5,59962,2,7,73.8962211828827,78.5,1,773,,
5510,SANTA CATARINA,Rio dos Cedros,2010,140995.3125,10170,2,6.7,74.3148533360951,78.5,1.5,777,,
5512,SANTA CATARINA,Rio Fortuna,2010,78998.15625,4648,2,7.4,75.9396071504801,78.8,2.7,780,,
5513,SANTA CATARINA,Rio Negrinho,2010,531999.8125,44633,2,7.3,77.2018819376064,80.2,2.1,780,,
5514,SANTA CATARINA,Rio Rufino,2010,25421.84375,2518,2,5.5,73.8306179192093,78.9,0.9,772,,
5515,SANTA CATARINA,Riqueza,2010,55484.09375,5126,2,6.3,74.4337744043281,78,1,773,,
5516,SANTA CATARINA,Rodeio,2010,133049.5625,11215,2,5.4,74.1428435393426,79.8,1.7,772,,
5517,SANTA CATARINA,Romelândia,2010,62736.05078125,5760,2,5.6,76.7854138429065,80.8,0.9,775,,
331,SANTA CATARINA,Salete,2010,101054.3828125,7737,2,7,74.3677823529229,80.5,2.2,770,,
5518,SANTA CATARINA,Saltinho,2010,55311.43359375,4178,2,7.4,75.4915582818645,78.8,2.1,780,,
5519,SANTA CATARINA,Salto Veloso,2010,144797.453125,4367,3,8,74.2808343048043,80.7,2.6,773,,
5520,SANTA CATARINA,Sangão,2010,127265.7109375,11121,2,7.6,75.3485978700787,80.9,0.9,775,,
5521,SANTA CATARINA,Santa Cecília,2010,201708.875,15928,2,6.3,76.4096048826035,79.2,0.9,776,,
5522,SANTA CATARINA,Santa Helena,2010,34116.1953125,2484,2,6,73.8270220074627,80.8,1.1,778,,
5523,SANTA CATARINA,Santa Rosa de Lima,2010,31747.20898438,2103,2,5.8,75.7621037864824,79.4,1.4,770,,
5524,SANTA CATARINA,Santa Rosa do Sul,2010,85683.1484375,8241,2,7.4,76.4465886512155,80.5,1.2,770,,
5525,SANTA CATARINA,Santa Terezinha,2010,134408.484375,9363,2,8,73.812841629763,80.7,2.2,772,,
5526,SANTA CATARINA,Santa Terezinha do Progresso,2010,38022.19921875,3062,2,7.4,76.4873120776629,79.8,0.8,780,,
4916,SANTA CATARINA,Santiago do Sul,2010,20742.1953125,1443,2,6.2,75.9097152515133,79.5,2.4,775,,
4917,SANTA CATARINA,Santo Amaro da Imperatriz,2010,209857.84375,18436,2,8.3,75.1295597047585,78.9,1.7,778,,
4919,SANTA CATARINA,São Bento do Sul,2010,1501101,76514,2,8.2,77.394258916549,80.1,2.4,778,,
4918,SANTA CATARINA,São Bernardino,2010,41336.984375,2633,2,5.5,76.4591815352454,79.3,2.1,768,,
4920,SANTA CATARINA,São Bonifácio,2010,33398.140625,3274,2,7.9,75.863897850553,78.1,2.6,776,,
4921,SANTA CATARINA,São Carlos,2010,146369.46875,10938,2,6.9,73.8658437288978,79.1,2.1,777,,
4922,SANTA CATARINA,São Cristovão do Sul,2010,62822.234375,5087,2,6.6,77.3941015156267,80.8,1.6,780,,
4923,SANTA CATARINA,São Domingos,2010,201767.796875,9611,2,8.2,77.2587677124028,78.7,1.2,776,,
4924,SANTA CATARINA,São Francisco do Sul,2010,3321852.5,40030,4,7.5,76.3962688345144,78,1.2,769,,
4926,SANTA CATARINA,São João Batista,2010,343808.21875,24419,2,6.9,74.7533924423954,78.4,0.9,770,,
4927,SANTA CATARINA,São João do Itaperiú,2010,54840.57421875,3426,2,7.8,76.2991943583216,78.6,1.2,779,,
4925,SANTA CATARINA,São João do Oeste,2010,135608.1875,6269,2,6.5,77.4841476479511,80.8,2.6,779,,
4928,SANTA CATARINA,São João do Sul,2010,84870.84375,7174,2,7.5,74.6355497911,79.4,1.2,768,,
4929,SANTA CATARINA,São Joaquim,2010,309743.09375,25122,2,6.7,75.9701096099334,79.8,1.3,769,,
4930,SANTA CATARINA,São José,2010,4193678.75,201746,2,6.5,77.294697573388,79.7,2.3,777,,
4931,SANTA CATARINA,São José do Cedro,2010,258714.359375,14155,2,6.3,73.7519043607871,78.7,2.4,777,,
4932,SANTA CATARINA,São José do Cerrito,2010,78940.25,10624,1,7.3,77.5174462696374,78.2,2.5,779,,
4933,SANTA CATARINA,São Lourenço do Oeste,2010,515054.65625,23015,3,5.6,77.4663653404595,78.7,0.7,768,,
4934,SANTA CATARINA,São Ludgero,2010,263178.375,10951,3,6.9,74.5105541499766,78.5,1,775,,
4935,SANTA CATARINA,São Martinho,2010,49147.94921875,3281,2,7.6,75.6906755510395,78.6,2.5,780,,
4936,SANTA CATARINA,São Miguel da Boa Vista,2010,20000.97851562,2026,2,6.7,75.4241161019355,79.4,1.9,772,,
4937,SANTA CATARINA,São Miguel do Oeste,2010,594450.25,35249,2,6.5,75.4396902639472,79.2,1.1,775,,
4938,SANTA CATARINA,São Pedro de Alcântara,2010,39151.81640625,5183,1,5.5,75.2445905212517,80.6,1.5,781,,
4939,SANTA CATARINA,Saudades,2010,138512.796875,8929,2,6.8,76.3799863880246,79.8,1.1,771,,
4940,SANTA CATARINA,Schroeder,2010,185846.4375,14000,2,6.4,74.0226468764449,78.7,0.7,780,,
4941,SANTA CATARINA,Seara,2010,578891.9375,17827,3,5.5,77.1301921906097,80.9,2.2,774,,
4942,SANTA CATARINA,Serra Alta,2010,44036.15625,3277,2,8.2,73.8811379842664,79.2,2,776,,
4943,SANTA CATARINA,Siderópolis,2010,227415.109375,12967,2,7.3,75.4089218474869,80.3,1.5,773,,
4961,SANTA CATARINA,Sombrio,2010,341365.5,25553,2,7.1,77.1448606330073,78.7,1.7,779,,
4971,SANTA CATARINA,Sul Brasil,2010,33459.80859375,3150,2,7.4,73.6518852137643,79,2.3,770,,
4972,SANTA CATARINA,Taió,2010,304213.6875,17522,2,6.8,74.2450393555641,78.6,1,774,,
4973,SANTA CATARINA,Tangará,2010,193337.234375,8611,3,6.9,76.9551218120703,78.6,0.9,772,,
4974,SANTA CATARINA,Tigrinhos,2010,21709.40429688,1768,2,5.6,77.5384921322762,79.3,2.6,767,,
4975,SANTA CATARINA,Tijucas,2010,546768.125,29674,2,5.9,74.5888428375636,78.8,1.1,777,,
4976,SANTA CATARINA,Timbé do Sul,2010,64288.10546875,5260,2,8.4,75.2934680024015,78,1.1,774,,
4977,SANTA CATARINA,Timbó,2010,857392.6875,35303,3,6.6,74.7622388160851,78.9,1.5,773,,
4978,SANTA CATARINA,Timbó Grande,2010,70663.1171875,7315,2,7.5,74.6908819664966,79,1.2,771,,
4979,SANTA CATARINA,Três Barras,2010,377119.4375,18708,2,7.9,73.9795163229124,80.4,2.2,773,,
4980,SANTA CATARINA,Treviso,2010,108180.3359375,3692,3,5.6,76.8062513772622,79.5,0.8,777,,
4981,SANTA CATARINA,Treze de Maio,2010,86741.7734375,6791,2,8.4,75.9446458454939,78.7,1.4,771,,
4982,SANTA CATARINA,Treze Tílias,2010,316423.46875,6004,4,6.1,76.2847121266219,80.9,1.5,780,,
4983,SANTA CATARINA,Trombudo Central,2010,132319.421875,6520,2,6.5,75.1076280084753,80.3,2.2,774,,
4984,SANTA CATARINA,Tubarão,2010,1591460.375,96529,2,6.5,74.7201615746981,78.1,2,772,,
4985,SANTA CATARINA,Tunápolis,2010,65162.640625,4775,2,7.9,74.2933929135258,78.9,1.7,781,,
4986,SANTA CATARINA,Turvo,2010,334084.625,11427,3,6.5,74.8290055207306,80.5,0.8,768,,
4987,SANTA CATARINA,União do Oeste,2010,37974.44140625,3084,2,6.9,75.6421102517253,80.4,2.6,778,,
4988,SANTA CATARINA,Urubici,2010,126660.9453125,10825,2,7,75.3225762148528,80.5,1.3,771,,
4989,SANTA CATARINA,Urupema,2010,31216.15234375,2578,2,6.6,74.9898068408083,80.7,1.5,770,,
